Driver,Team,LapNumber,LapTime,Position,Stint,TyreLife,Compound,FreshTyre,TrackStatus,PitInTime,PitOutTime,IsAccurate,TrackTemp,AirTemp,Humidity,Rainfall,IsInLap,IsOutLap,IsSC,IsVSC,Year,StartingPosition,LapTimeDelta,LapTime_lag1,LapTime_lag2,LapTime_lag3,PaceVsMedian,FuelLoad,GroudEffectEra,IsRestartLap
NOR,McLaren,30.0,92.073,3.0,3.0,9.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,5.0,-0.14400000000000546,92.217,92.096,92.047,-1.429000000000002,0.4230769230769231,False,False
NOR,McLaren,31.0,93.668,4.0,3.0,10.0,HARD,True,1,,,True,49.5,29.8,37.9,False,False,False,False,False,2021,5.0,1.595000000000013,92.073,92.217,92.096,0.10300000000000864,0.40384615384615385,False,False
NOR,McLaren,32.0,93.174,4.0,3.0,11.0,HARD,True,1,,,True,50.1,29.7,38.4,False,False,False,False,False,2021,5.0,-0.4939999999999998,93.668,92.073,92.217,0.0,0.38461538461538464,False,False
NOR,McLaren,33.0,92.41,4.0,3.0,12.0,HARD,True,1,,,True,49.8,29.7,37.5,False,False,False,False,False,2021,5.0,-0.76400000000001,93.174,93.668,92.073,-0.7660000000000053,0.36538461538461536,False,False
NOR,McLaren,34.0,92.139,4.0,3.0,13.0,HARD,True,1,,,True,49.8,29.7,37.4,False,False,False,False,False,2021,5.0,-0.2710000000000008,92.41,93.174,93.668,-1.061000000000007,0.34615384615384615,False,False
NOR,McLaren,35.0,91.94,4.0,3.0,14.0,HARD,True,1,,,True,49.5,29.8,37.3,False,False,False,False,False,2021,5.0,-0.19899999999999807,92.139,92.41,93.174,-1.206000000000003,0.3269230769230769,False,False
NOR,McLaren,36.0,91.945,4.0,3.0,15.0,HARD,True,1,,,True,49.4,30.1,37.5,False,False,False,False,False,2021,5.0,0.0049999999999954525,91.94,92.139,92.41,-1.2250000000000085,0.3076923076923077,False,False
NOR,McLaren,37.0,91.848,4.0,3.0,16.0,HARD,True,1,,,True,49.3,30.0,37.6,False,False,False,False,False,2021,5.0,-0.0969999999999942,91.945,91.94,92.139,-1.4069999999999965,0.28846153846153844,False,False
NOR,McLaren,38.0,91.823,4.0,3.0,17.0,HARD,True,1,,,True,49.2,29.7,38.1,False,False,False,False,False,2021,5.0,-0.025000000000005684,91.848,91.945,91.94,-1.1710000000000065,0.2692307692307692,False,False
NOR,McLaren,39.0,92.061,4.0,3.0,18.0,HARD,True,1,,,True,49.2,29.7,37.5,False,False,False,False,False,2021,5.0,0.23800000000001376,91.823,91.848,91.945,-1.073999999999998,0.25,False,False
NOR,McLaren,40.0,91.624,4.0,3.0,19.0,HARD,True,1,,,True,49.7,29.7,37.7,False,False,False,False,False,2021,5.0,-0.4370000000000118,92.061,91.823,91.848,-1.1970000000000027,0.23076923076923078,False,False
NOR,McLaren,41.0,91.8,4.0,3.0,20.0,HARD,True,1,,,True,49.7,29.9,37.3,False,False,False,False,False,2021,5.0,0.17600000000000193,91.624,92.061,91.823,-0.8384999999999962,0.21153846153846154,False,False
NOR,McLaren,42.0,91.572,4.0,3.0,21.0,HARD,True,1,,,True,49.6,29.8,37.7,False,False,False,False,False,2021,5.0,-0.22799999999999443,91.8,91.624,92.061,-1.157999999999987,0.19230769230769232,False,False
NOR,McLaren,43.0,91.762,4.0,3.0,22.0,HARD,True,1,,,True,49.1,29.8,38.4,False,False,False,False,False,2021,5.0,0.18999999999999773,91.572,91.8,91.624,-0.6740000000000066,0.17307692307692307,False,False
NOR,McLaren,44.0,91.42,4.0,3.0,23.0,HARD,True,1,,,True,49.3,30.0,36.7,False,False,False,False,False,2021,5.0,-0.34199999999999875,91.762,91.572,91.8,-0.9604999999999961,0.15384615384615385,False,False
NOR,McLaren,45.0,91.666,4.0,3.0,24.0,HARD,True,1,,,True,49.2,29.8,37.1,False,False,False,False,False,2021,5.0,0.2459999999999951,91.42,91.762,91.572,-0.5720000000000027,0.1346153846153846,False,False
NOR,McLaren,46.0,91.836,4.0,3.0,25.0,HARD,True,1,,,True,49.2,29.7,36.3,False,False,False,False,False,2021,5.0,0.1700000000000017,91.666,91.42,91.762,-0.660499999999999,0.11538461538461539,False,False
NOR,McLaren,47.0,91.9,4.0,3.0,26.0,HARD,True,12,,,True,49.3,29.8,36.3,False,False,False,False,False,2021,5.0,0.06400000000000716,91.836,91.666,91.42,-0.4265000000000043,0.09615384615384616,False,False
NOR,McLaren,48.0,91.75,4.0,3.0,27.0,HARD,True,1,,,True,49.0,29.8,35.9,False,False,False,False,False,2021,5.0,-0.15000000000000568,91.9,91.836,91.666,-0.08750000000000568,0.07692307692307693,False,False
NOR,McLaren,49.0,92.868,4.0,3.0,28.0,HARD,True,1,,,True,48.8,29.7,36.8,False,False,False,False,False,2021,5.0,1.117999999999995,91.75,91.9,91.836,0.6154999999999973,0.057692307692307696,False,False
NOR,McLaren,50.0,92.679,4.0,3.0,29.0,HARD,True,1,,,True,48.6,29.5,36.3,False,False,False,False,False,2021,5.0,-0.18899999999999295,92.868,91.75,91.9,0.46000000000000796,0.038461538461538464,False,False
NOR,McLaren,51.0,92.208,4.0,3.0,30.0,HARD,True,1,,,True,48.6,29.5,36.7,False,False,False,False,False,2021,5.0,-0.47100000000000364,92.679,92.868,91.75,-0.2574999999999932,0.019230769230769232,False,False
NOR,McLaren,52.0,92.244,4.0,3.0,31.0,HARD,True,1,,,True,48.3,29.9,36.7,False,False,False,False,False,2021,5.0,0.036000000000001364,92.208,92.679,92.868,0.0,0.0,False,False
OCO,Alpine,1.0,136.727,10.0,1.0,1.0,MEDIUM,True,124,,,False,51.8,29.0,37.9,False,False,False,True,False,2021,9.0,,,,,0.0,0.9807692307692307,False,False
OCO,Alpine,4.0,136.604,10.0,2.0,2.0,MEDIUM,True,12,,,True,50.6,29.5,36.7,False,False,False,False,False,2021,9.0,-0.12299999999999045,136.727,,,10.943000000000012,0.9230769230769231,False,True
OCO,Alpine,5.0,95.13,9.0,2.0,3.0,MEDIUM,True,1,,,True,50.6,29.3,37.1,False,False,False,False,False,2021,9.0,-41.47400000000002,136.604,136.727,,-0.4960000000000093,0.9038461538461539,False,False
OCO,Alpine,6.0,94.832,9.0,2.0,4.0,MEDIUM,True,1,,,True,50.9,29.6,37.1,False,False,False,False,False,2021,9.0,-0.2980000000000018,95.13,136.604,136.727,0.16799999999999216,0.8846153846153846,False,False
OCO,Alpine,7.0,94.982,9.0,2.0,5.0,MEDIUM,True,1,,,True,50.9,29.6,36.8,False,False,False,False,False,2021,9.0,0.15000000000000568,94.832,95.13,136.604,-0.01099999999999568,0.8653846153846154,False,False
OCO,Alpine,8.0,95.072,9.0,2.0,6.0,MEDIUM,True,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,9.0,0.09000000000000341,94.982,94.832,95.13,0.08599999999999852,0.8461538461538461,False,False
OCO,Alpine,9.0,94.762,9.0,2.0,7.0,MEDIUM,True,1,,,True,50.9,29.8,37.1,False,False,False,False,False,2021,9.0,-0.3100000000000023,95.072,94.982,94.832,0.06100000000000705,0.8269230769230769,False,False
OCO,Alpine,10.0,94.548,9.0,2.0,8.0,MEDIUM,True,1,,,True,51.1,29.8,37.0,False,False,False,False,False,2021,9.0,-0.21399999999999864,94.762,95.072,94.982,0.0,0.8076923076923077,False,False
OCO,Alpine,11.0,94.639,9.0,2.0,9.0,MEDIUM,True,1,,,True,50.5,29.9,36.8,False,False,False,False,False,2021,9.0,0.09099999999999397,94.548,94.762,95.072,0.10199999999998965,0.7884615384615384,False,False
OCO,Alpine,12.0,94.593,9.0,2.0,10.0,MEDIUM,True,1,,,True,50.4,29.9,36.7,False,False,False,False,False,2021,9.0,-0.04599999999999227,94.639,94.548,94.762,0.0,0.7692307692307693,False,False
OCO,Alpine,13.0,94.781,9.0,2.0,11.0,MEDIUM,True,1,,,True,50.9,29.8,36.7,False,False,False,False,False,2021,9.0,0.1880000000000024,94.593,94.639,94.548,0.038000000000010914,0.75,False,False
OCO,Alpine,14.0,94.389,9.0,2.0,12.0,MEDIUM,True,1,,,True,50.9,29.9,36.0,False,False,False,False,False,2021,9.0,-0.3920000000000101,94.781,94.593,94.639,0.0,0.7307692307692307,False,False
OCO,Alpine,15.0,94.09,9.0,2.0,13.0,MEDIUM,True,1,,,True,50.9,29.6,36.5,False,False,False,False,False,2021,9.0,-0.2989999999999924,94.389,94.781,94.593,-0.13700000000000045,0.7115384615384616,False,False
OCO,Alpine,16.0,94.152,9.0,2.0,14.0,MEDIUM,True,1,,,True,50.8,29.8,36.4,False,False,False,False,False,2021,9.0,0.06199999999999761,94.09,94.389,94.781,-0.030000000000001137,0.6923076923076923,False,False
OCO,Alpine,17.0,93.975,9.0,2.0,15.0,MEDIUM,True,1,,,True,49.9,29.8,35.8,False,False,False,False,False,2021,9.0,-0.1770000000000067,94.152,94.09,94.389,-0.07600000000000762,0.6730769230769231,False,False
OCO,Alpine,18.0,94.037,9.0,2.0,16.0,MEDIUM,True,1,,,True,50.6,29.8,35.9,False,False,False,False,False,2021,9.0,0.06200000000001182,93.975,94.152,94.09,0.4100000000000108,0.6538461538461539,False,False
OCO,Alpine,19.0,93.472,9.0,2.0,17.0,MEDIUM,True,1,0 days 02:10:30.645000,,False,50.8,29.7,35.9,False,True,False,False,False,2021,9.0,-0.5650000000000119,94.037,93.975,94.152,0.0,0.6346153846153846,False,False
OCO,Alpine,20.0,113.457,12.0,3.0,1.0,HARD,True,1,,0 days 02:10:59.417000,False,50.5,29.7,36.2,False,False,True,False,False,2021,9.0,19.985,93.472,94.037,93.975,20.331999999999994,0.6153846153846154,False,False
OCO,Alpine,21.0,92.946,12.0,3.0,2.0,HARD,True,1,,,True,50.3,29.6,37.0,False,False,False,False,False,2021,9.0,-20.510999999999996,113.457,93.472,94.037,-0.33899999999999864,0.5961538461538461,False,False
OCO,Alpine,22.0,94.079,13.0,3.0,3.0,HARD,True,1,,,True,50.4,29.6,36.9,False,False,False,False,False,2021,9.0,1.1329999999999956,92.946,113.457,93.472,0.5939999999999941,0.5769230769230769,False,False
OCO,Alpine,23.0,93.186,13.0,3.0,4.0,HARD,True,1,,,True,50.5,30.1,36.9,False,False,False,False,False,2021,9.0,-0.8929999999999865,94.079,92.946,113.457,-0.1389999999999958,0.5576923076923077,False,False
OCO,Alpine,24.0,93.223,12.0,3.0,5.0,HARD,True,1,,,True,50.4,29.9,36.0,False,False,False,False,False,2021,9.0,0.03699999999999193,93.186,94.079,92.946,0.0,0.5384615384615384,False,False
OCO,Alpine,25.0,92.939,12.0,3.0,6.0,HARD,True,1,,,True,49.4,29.8,37.2,False,False,False,False,False,2021,9.0,-0.284000000000006,93.223,93.186,94.079,0.0,0.5192307692307693,False,False
OCO,Alpine,26.0,92.784,12.0,3.0,7.0,HARD,True,1,,,True,49.6,29.8,37.1,False,False,False,False,False,2021,9.0,-0.15499999999998693,92.939,93.223,93.186,-0.05099999999998772,0.5,False,False
OCO,Alpine,27.0,92.882,12.0,3.0,8.0,HARD,True,1,,,True,49.8,29.8,37.4,False,False,False,False,False,2021,9.0,0.09799999999999898,92.784,92.939,93.223,-0.04099999999999682,0.4807692307692308,False,False
OCO,Alpine,28.0,92.84,12.0,3.0,9.0,HARD,True,1,,,True,49.7,29.8,37.0,False,False,False,False,False,2021,9.0,-0.04200000000000159,92.882,92.784,92.939,-0.43599999999999284,0.46153846153846156,False,False
OCO,Alpine,29.0,94.35,12.0,3.0,10.0,HARD,True,1,,,True,49.9,29.8,37.1,False,False,False,False,False,2021,9.0,1.509999999999991,92.84,92.882,92.784,0.664999999999992,0.4423076923076923,False,False
OCO,Alpine,30.0,93.657,12.0,3.0,11.0,HARD,True,1,,,True,49.9,29.8,38.1,False,False,False,False,False,2021,9.0,-0.6929999999999978,94.35,92.84,92.882,0.15500000000000114,0.4230769230769231,False,False
OCO,Alpine,31.0,93.252,11.0,3.0,12.0,HARD,True,1,,,True,49.5,29.8,37.9,False,False,False,False,False,2021,9.0,-0.40500000000000114,93.657,94.35,92.84,-0.3130000000000024,0.40384615384615385,False,False
OCO,Alpine,32.0,93.114,11.0,3.0,13.0,HARD,True,1,,,True,49.9,29.7,37.9,False,False,False,False,False,2021,9.0,-0.13799999999999102,93.252,93.657,94.35,-0.060000000000002274,0.38461538461538464,False,False
OCO,Alpine,33.0,93.022,11.0,3.0,14.0,HARD,True,1,,,True,49.8,29.7,37.5,False,False,False,False,False,2021,9.0,-0.09199999999999875,93.114,93.252,93.657,-0.15399999999999636,0.36538461538461536,False,False
OCO,Alpine,34.0,92.764,11.0,3.0,15.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,9.0,-0.2580000000000098,93.022,93.114,93.252,-0.43600000000000705,0.34615384615384615,False,False
OCO,Alpine,35.0,92.963,11.0,3.0,16.0,HARD,True,1,,,True,49.4,30.1,37.5,False,False,False,False,False,2021,9.0,0.19899999999999807,92.764,93.022,93.114,-0.18300000000000693,0.3269230769230769,False,False
OCO,Alpine,36.0,93.166,11.0,3.0,17.0,HARD,True,1,,,True,49.4,30.1,37.5,False,False,False,False,False,2021,9.0,0.20300000000000296,92.963,92.764,93.022,-0.0040000000000048885,0.3076923076923077,False,False
OCO,Alpine,37.0,93.051,11.0,3.0,18.0,HARD,True,1,,,True,49.2,30.0,37.5,False,False,False,False,False,2021,9.0,-0.11499999999999488,93.166,92.963,92.764,-0.20399999999999352,0.28846153846153844,False,False
OCO,Alpine,38.0,92.855,11.0,3.0,19.0,HARD,True,1,,,True,49.2,29.7,38.1,False,False,False,False,False,2021,9.0,-0.19599999999999795,93.051,93.166,92.963,-0.1389999999999958,0.2692307692307692,False,False
OCO,Alpine,39.0,92.845,10.0,3.0,20.0,HARD,True,1,,,True,49.2,29.8,38.3,False,False,False,False,False,2021,9.0,-0.010000000000005116,92.855,93.051,93.166,-0.29000000000000625,0.25,False,False
OCO,Alpine,40.0,92.497,10.0,3.0,21.0,HARD,True,1,,,True,49.7,29.7,37.7,False,False,False,False,False,2021,9.0,-0.347999999999999,92.845,92.855,93.051,-0.32399999999999807,0.23076923076923078,False,False
OCO,Alpine,41.0,92.622,10.0,3.0,22.0,HARD,True,1,,,True,49.6,29.9,37.4,False,False,False,False,False,2021,9.0,0.125,92.497,92.845,92.855,-0.01649999999999352,0.21153846153846154,False,False
OCO,Alpine,42.0,92.588,10.0,3.0,23.0,HARD,True,1,,,True,49.6,29.8,37.7,False,False,False,False,False,2021,9.0,-0.034000000000006025,92.622,92.497,92.845,-0.1419999999999959,0.19230769230769232,False,False
OCO,Alpine,43.0,92.492,10.0,3.0,24.0,HARD,True,1,,,True,49.3,30.0,37.2,False,False,False,False,False,2021,9.0,-0.09599999999998943,92.588,92.622,92.497,0.055999999999997385,0.17307692307692307,False,False
OCO,Alpine,44.0,92.522,10.0,3.0,25.0,HARD,True,1,,,True,49.3,30.0,36.7,False,False,False,False,False,2021,9.0,0.030000000000001137,92.492,92.588,92.622,0.14150000000000773,0.15384615384615385,False,False
OCO,Alpine,45.0,92.236,10.0,3.0,26.0,HARD,True,1,,,True,49.2,29.8,37.4,False,False,False,False,False,2021,9.0,-0.28600000000000136,92.522,92.492,92.588,-0.001999999999995339,0.1346153846153846,False,False
OCO,Alpine,46.0,92.612,10.0,3.0,27.0,HARD,True,1,,,True,49.3,29.8,36.3,False,False,False,False,False,2021,9.0,0.37599999999999056,92.236,92.522,92.492,0.11549999999999727,0.11538461538461539,False,False
OCO,Alpine,47.0,92.4,9.0,3.0,28.0,HARD,True,12,,,True,49.2,29.8,36.1,False,False,False,False,False,2021,9.0,-0.21199999999998909,92.612,92.236,92.522,0.07349999999999568,0.09615384615384616,False,False
OCO,Alpine,48.0,92.21,9.0,3.0,29.0,HARD,True,1,,,True,48.8,29.7,36.8,False,False,False,False,False,2021,9.0,-0.19000000000001194,92.4,92.612,92.236,0.37249999999998806,0.07692307692307693,False,False
OCO,Alpine,49.0,92.349,9.0,3.0,30.0,HARD,True,1,,,True,48.6,29.7,36.3,False,False,False,False,False,2021,9.0,0.13900000000001,92.21,92.4,92.612,0.09650000000000603,0.057692307692307696,False,False
OCO,Alpine,50.0,92.244,9.0,3.0,31.0,HARD,True,1,,,True,48.6,29.5,36.7,False,False,False,False,False,2021,9.0,-0.10500000000000398,92.349,92.21,92.4,0.025000000000005684,0.038461538461538464,False,False
OCO,Alpine,51.0,92.738,9.0,3.0,32.0,HARD,True,1,,,True,48.6,29.9,36.4,False,False,False,False,False,2021,9.0,0.4939999999999998,92.244,92.349,92.21,0.27250000000000796,0.019230769230769232,False,False
OCO,Alpine,52.0,92.804,9.0,3.0,33.0,HARD,True,1,,,True,48.3,29.9,36.9,False,False,False,False,False,2021,9.0,0.0660000000000025,92.738,92.244,92.349,0.5600000000000023,0.0,False,False
PER,Red Bull Racing,1.0,149.563,19.0,1.0,1.0,HARD,True,124,,0 days 01:02:33.068000,False,51.6,29.0,38.5,False,False,True,True,False,2021,20.0,,,,,12.835999999999984,0.9807692307692307,False,False
PER,Red Bull Racing,4.0,102.651,16.0,2.0,4.0,HARD,False,12,,,True,50.6,29.5,36.7,False,False,False,False,False,2021,20.0,-46.91199999999999,149.563,,,-23.010000000000005,0.9230769230769231,False,True
PER,Red Bull Racing,5.0,95.983,14.0,2.0,5.0,HARD,False,1,,,True,50.6,29.3,37.1,False,False,False,False,False,2021,20.0,-6.667999999999992,102.651,149.563,,0.3569999999999993,0.9038461538461539,False,False
PER,Red Bull Racing,6.0,95.256,14.0,2.0,6.0,HARD,False,1,,,True,50.9,29.6,37.1,False,False,False,False,False,2021,20.0,-0.7270000000000039,95.983,102.651,149.563,0.5919999999999987,0.8846153846153846,False,False
PER,Red Bull Racing,7.0,94.763,13.0,2.0,7.0,HARD,False,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,20.0,-0.492999999999995,95.256,95.983,102.651,-0.22999999999998977,0.8653846153846154,False,False
PER,Red Bull Racing,8.0,94.882,13.0,2.0,8.0,HARD,False,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,20.0,0.11899999999999977,94.763,95.256,95.983,-0.1039999999999992,0.8461538461538461,False,False
PER,Red Bull Racing,9.0,94.058,12.0,2.0,9.0,HARD,False,1,,,True,50.9,29.8,37.1,False,False,False,False,False,2021,20.0,-0.8239999999999981,94.882,94.763,95.256,-0.6429999999999865,0.8269230769230769,False,False
PER,Red Bull Racing,10.0,94.621,12.0,2.0,10.0,HARD,False,1,,,True,51.1,29.8,37.0,False,False,False,False,False,2021,20.0,0.5629999999999882,94.058,94.882,94.763,0.07299999999999329,0.8076923076923077,False,False
PER,Red Bull Racing,11.0,94.535,12.0,2.0,11.0,HARD,False,1,,,True,50.5,29.9,36.8,False,False,False,False,False,2021,20.0,-0.08599999999999852,94.621,94.058,94.882,-0.0020000000000095497,0.7884615384615384,False,False
PER,Red Bull Racing,12.0,94.822,12.0,2.0,12.0,HARD,False,1,,,True,50.4,29.9,36.7,False,False,False,False,False,2021,20.0,0.28700000000000614,94.535,94.621,94.058,0.2289999999999992,0.7692307692307693,False,False
PER,Red Bull Racing,13.0,94.837,12.0,2.0,13.0,HARD,False,1,,,True,50.9,29.8,36.7,False,False,False,False,False,2021,20.0,0.015000000000000568,94.822,94.535,94.621,0.0940000000000083,0.75,False,False
PER,Red Bull Racing,14.0,94.57,12.0,2.0,14.0,HARD,False,1,,,True,50.9,29.9,36.0,False,False,False,False,False,2021,20.0,-0.2670000000000101,94.837,94.822,94.535,0.18099999999999739,0.7307692307692307,False,False
PER,Red Bull Racing,15.0,94.353,12.0,2.0,15.0,HARD,False,1,,,True,50.9,29.6,36.5,False,False,False,False,False,2021,20.0,-0.21699999999999875,94.57,94.837,94.822,0.12599999999999056,0.7115384615384616,False,False
PER,Red Bull Racing,16.0,94.182,12.0,2.0,16.0,HARD,False,1,,,True,50.8,29.8,36.4,False,False,False,False,False,2021,20.0,-0.17099999999999227,94.353,94.57,94.837,0.0,0.6923076923076923,False,False
PER,Red Bull Racing,17.0,94.081,12.0,2.0,17.0,HARD,False,1,,,True,49.9,29.8,35.8,False,False,False,False,False,2021,20.0,-0.10099999999999909,94.182,94.353,94.57,0.030000000000001137,0.6730769230769231,False,False
PER,Red Bull Racing,18.0,93.404,11.0,2.0,18.0,HARD,False,1,0 days 02:09:00.622000,,False,50.6,29.8,35.9,False,True,False,False,False,2021,20.0,-0.6770000000000067,94.081,94.182,94.353,-0.22299999999999898,0.6538461538461539,False,False
PER,Red Bull Racing,19.0,112.025,15.0,3.0,1.0,MEDIUM,True,1,,0 days 02:09:28.516000,False,50.8,29.7,36.2,False,False,True,False,False,2021,20.0,18.62100000000001,93.404,94.081,94.182,18.55300000000001,0.6346153846153846,False,False
PER,Red Bull Racing,20.0,92.816,13.0,3.0,2.0,MEDIUM,True,1,,,True,50.5,29.7,36.2,False,False,False,False,False,2021,20.0,-19.209000000000003,112.025,93.404,94.081,-0.3089999999999975,0.6153846153846154,False,False
PER,Red Bull Racing,21.0,92.609,13.0,3.0,3.0,MEDIUM,True,1,,,True,50.3,29.6,37.0,False,False,False,False,False,2021,20.0,-0.20700000000000784,92.816,112.025,93.404,-0.6760000000000019,0.5961538461538461,False,False
PER,Red Bull Racing,22.0,92.062,12.0,3.0,4.0,MEDIUM,True,1,,,True,50.4,29.6,36.9,False,False,False,False,False,2021,20.0,-0.546999999999997,92.609,92.816,112.025,-1.4230000000000018,0.5769230769230769,False,False
PER,Red Bull Racing,23.0,92.297,12.0,3.0,5.0,MEDIUM,True,1,,,True,50.5,30.1,36.9,False,False,False,False,False,2021,20.0,0.23499999999999943,92.062,92.609,92.816,-1.0280000000000058,0.5576923076923077,False,False
PER,Red Bull Racing,24.0,92.159,11.0,3.0,6.0,MEDIUM,True,1,,,True,50.4,29.9,36.0,False,False,False,False,False,2021,20.0,-0.13799999999999102,92.297,92.062,92.609,-1.063999999999993,0.5384615384615384,False,False
PER,Red Bull Racing,25.0,92.448,11.0,3.0,7.0,MEDIUM,True,1,,,True,49.4,29.8,37.2,False,False,False,False,False,2021,20.0,0.28899999999998727,92.159,92.297,92.062,-0.49099999999999966,0.5192307692307693,False,False
PER,Red Bull Racing,26.0,92.835,11.0,3.0,8.0,MEDIUM,True,1,,,True,49.6,29.8,37.1,False,False,False,False,False,2021,20.0,0.38700000000000045,92.448,92.159,92.297,0.0,0.5,False,False
PER,Red Bull Racing,27.0,92.755,11.0,3.0,9.0,MEDIUM,True,1,,,True,49.8,29.8,37.4,False,False,False,False,False,2021,20.0,-0.0799999999999983,92.835,92.448,92.159,-0.16800000000000637,0.4807692307692308,False,False
PER,Red Bull Racing,28.0,93.276,11.0,3.0,10.0,MEDIUM,True,1,,,True,49.7,29.8,37.0,False,False,False,False,False,2021,20.0,0.5210000000000008,92.755,92.835,92.448,0.0,0.46153846153846156,False,False
PER,Red Bull Racing,29.0,93.639,10.0,3.0,11.0,MEDIUM,True,1,,,True,49.9,29.8,37.1,False,False,False,False,False,2021,20.0,0.36299999999999955,93.276,92.755,92.835,-0.04600000000000648,0.4423076923076923,False,False
PER,Red Bull Racing,30.0,93.373,10.0,3.0,12.0,MEDIUM,True,1,,,True,49.9,29.8,38.1,False,False,False,False,False,2021,20.0,-0.26599999999999113,93.639,93.276,92.755,-0.12899999999999068,0.4230769230769231,False,False
PER,Red Bull Racing,31.0,93.77,9.0,3.0,13.0,MEDIUM,True,1,,,True,49.5,29.8,37.9,False,False,False,False,False,2021,20.0,0.39699999999999136,93.373,93.639,93.276,0.2049999999999983,0.40384615384615385,False,False
PER,Red Bull Racing,32.0,93.306,9.0,3.0,14.0,MEDIUM,True,1,,,True,49.9,29.7,37.9,False,False,False,False,False,2021,20.0,-0.46399999999999864,93.77,93.373,93.639,0.1319999999999908,0.38461538461538464,False,False
PER,Red Bull Racing,33.0,93.135,9.0,3.0,15.0,MEDIUM,True,1,,,True,49.8,29.7,37.5,False,False,False,False,False,2021,20.0,-0.17099999999999227,93.306,93.77,93.373,-0.04099999999999682,0.36538461538461536,False,False
